customer_id,signup_date,region,plan,contract_type,monthly_fee_,tenure_months,payment_method,products_held,usage_gbmo,support_contacts_6m,complaints_raised,payment_failures_12m,nps_score_010,acquisition_channel,age_band,gender,paperless_billing,auto_renewal,churn_prob_score,churned_1yes,churn_date,churn_reason,high_risk_flag,revenue_per_product,tenure_band,predicted_churn_prob,predicted_churn
UK00870,2023-05-11 00:00:00.000000,West Midlands,Standard,2-Year,19.99,22,PayPal,1,9.6,1,1,0,5,Online,25-34,F,Yes,Yes,0.14,0,,,0,19.99,13-24m,0.072015844,0
UK00871,2021-11-11 00:00:00.000000,East Midlands,Premium,1-Year,39.99,40,Direct Debit,1,29.8,3,0,0,1,Online,25-34,F,Yes,No,0.34,1,2023-12-15 00:00:00.000000,Payment issues,0,39.99,37m+,0.61583024,1
UK00872,2021-03-23 00:00:00.000000,South East,Standard,1-Year,19.99,47,Credit Card,2,12.3,1,1,2,5,Online,55-64,F,No,No,0.3,0,,,0,9.995,37m+,0.28639948,0
UK00873,2021-07-21 00:00:00.000000,West Midlands,Standard,Month-to-Month,19.99,51,PayPal,4,8.0,5,0,0,9,Phone,65+,F,Yes,Yes,0.23,0,,,0,4.9975,37m+,0.30873367,0
UK00874,2023-08-05 00:00:00.000000,Yorkshire,Basic,1-Year,9.99,28,Credit Card,1,3.3,2,1,0,9,Online,35-44,M,Yes,No,0.34,0,,,0,9.99,25-36m,0.21186076,0
UK00875,2020-05-25 00:00:00.000000,South East,Premium,Month-to-Month,39.99,70,Credit Card,3,8.9,0,0,1,7,Referral,25-34,Prefer not to say,No,No,0.15,0,,,0,13.33,37m+,0.11794328,0
UK00876,2020-09-20 00:00:00.000000,Scotland,Standard,1-Year,19.99,64,Direct Debit,2,14.3,3,0,1,8,Online,25-34,M,Yes,No,0.12,0,,,0,9.995,37m+,0.20181403,0
UK00877,2020-08-19 00:00:00.000000,North West,Enterprise,2-Year,79.99,68,Direct Debit,2,52.7,1,2,0,8,Online,18-24,F,Yes,Yes,0.02,0,,,0,39.995,37m+,0.10248997,0
UK00878,2025-07-31 00:00:00.000000,East of England,Standard,1-Year,19.99,7,Direct Debit,1,8.3,0,0,0,4,In-Store,35-44,F,No,No,0.26,0,,,0,19.99,7-12m,0.22439484,0
UK00879,2020-06-04 00:00:00.000000,West Midlands,Premium,1-Year,39.99,48,Credit Card,2,64.7,2,0,0,6,Online,25-34,F,Yes,No,0.08,0,,,0,19.995,37m+,0.07637934,0
UK00880,2021-02-23 00:00:00.000000,South West,Basic,2-Year,9.99,21,Direct Debit,5,0.9,3,1,0,9,Online,65+,Prefer not to say,No,Yes,0.2,1,2025-01-21 00:00:00.000000,Competitor offer,0,1.998,13-24m,0.5668657,1
UK00881,2023-09-22 00:00:00.000000,West Midlands,Premium,Month-to-Month,39.99,25,Bank Transfer,1,34.8,1,3,0,9,Online,18-24,M,Yes,Yes,0.35,1,2024-07-02 00:00:00.000000,Payment issues,0,39.99,25-36m,0.40514946,0
UK00882,2020-08-20 00:00:00.000000,Scotland,Enterprise,1-Year,79.99,53,Credit Card,1,54.9,0,1,0,8,In-Store,25-34,M,Yes,Yes,0.02,0,,,0,79.99,37m+,0.066701934,0
UK00883,2020-06-11 00:00:00.000000,West Midlands,Premium,2-Year,39.99,68,Credit Card,2,41.0,4,1,0,10,In-Store,45-54,M,No,Yes,0.02,0,,,0,19.995,37m+,0.044000223,0
UK00884,2020-05-11 00:00:00.000000,London,Premium,Month-to-Month,39.99,12,Direct Debit,4,59.2,2,0,0,9,Online,25-34,F,No,Yes,0.13,1,2026-01-25 00:00:00.000000,Price too high,0,9.9975,7-12m,0.28755322,0
UK00885,2021-11-27 00:00:00.000000,Wales,Premium,1-Year,39.99,45,Direct Debit,1,77.4,3,1,0,9,Online,45-54,F,Yes,Yes,0.08,0,,,0,39.99,37m+,0.2759284,0
UK00886,2021-01-15 00:00:00.000000,London,Standard,Month-to-Month,19.99,25,Credit Card,3,8.0,1,0,1,6,Online,65+,F,Yes,Yes,0.33,1,2025-07-10 00:00:00.000000,Unknown,0,6.663333333333333,25-36m,0.36339894,0
UK00887,2022-09-24 00:00:00.000000,North West,Standard,1-Year,19.99,21,Direct Debit,3,9.0,0,0,0,7,Phone,35-44,M,No,Yes,0.08,0,,,0,6.663333333333333,13-24m,0.053320456,0
UK00888,2024-05-20 00:00:00.000000,South West,Basic,Month-to-Month,9.99,1,Bank Transfer,3,0.1,0,0,0,8,In-Store,35-44,F,No,No,0.52,1,2026-03-03 00:00:00.000000,Competitor offer,0,3.33,0-6m,0.71230567,1
UK00889,2021-08-09 00:00:00.000000,East Midlands,Standard,Month-to-Month,19.99,45,Direct Debit,2,19.1,4,0,1,7,Online,35-44,F,Yes,Yes,0.43,1,2024-11-03 00:00:00.000000,Competitor offer,0,9.995,37m+,0.37132916,0
UK00890,2024-01-26 00:00:00.000000,North West,Basic,1-Year,9.99,12,Credit Card,1,5.1,1,0,1,7,Online,45-54,F,Yes,No,0.3,0,,,0,9.99,7-12m,0.80888927,1
UK00891,2022-05-03 00:00:00.000000,London,Standard,Month-to-Month,19.99,6,Bank Transfer,1,23.6,1,0,0,3,Partner,35-44,M,No,Yes,0.67,1,2025-11-14 00:00:00.000000,Price too high,0,19.99,0-6m,0.77789724,1
UK00892,2020-04-27 00:00:00.000000,London,Standard,2-Year,19.99,69,Credit Card,4,15.6,1,0,0,8,Phone,35-44,Prefer not to say,Yes,No,0.02,0,,,0,4.9975,37m+,0.011691367,0
UK00893,2022-12-22 00:00:00.000000,Scotland,Premium,2-Year,39.99,33,Credit Card,4,3.1,3,0,0,9,Online,25-34,M,Yes,No,0.02,0,,,0,9.9975,25-36m,0.04495721,0
UK00894,2020-07-09 00:00:00.000000,London,Standard,2-Year,19.99,9,Credit Card,5,10.3,1,0,2,1,Phone,45-54,F,Yes,No,0.46,0,,,0,3.9979999999999998,7-12m,0.6130982,1
UK00895,2024-12-01 00:00:00.000000,West Midlands,Standard,Month-to-Month,19.99,9,Direct Debit,3,8.7,2,0,1,4,Partner,55-64,F,No,Yes,0.49,0,,,0,6.663333333333333,7-12m,0.186716,0
UK00896,2020-11-13 00:00:00.000000,East Midlands,Basic,2-Year,9.99,16,Credit Card,5,5.7,2,0,2,6,In-Store,65+,F,No,Yes,0.22,0,,,0,1.998,13-24m,0.14524232,0
UK00897,2022-10-24 00:00:00.000000,South East,Basic,Month-to-Month,9.99,24,PayPal,5,7.2,2,0,0,8,Online,55-64,M,No,Yes,0.25,1,2025-07-25 00:00:00.000000,Price too high,0,1.998,13-24m,0.17880459,0
UK00898,2024-01-06 00:00:00.000000,North East,Standard,Month-to-Month,19.99,22,Direct Debit,2,1.6,2,1,0,6,Online,65+,F,Yes,Yes,0.55,1,2026-02-21 00:00:00.000000,Competitor offer,0,9.995,13-24m,0.79198104,1
UK00899,2020-09-19 00:00:00.000000,North East,Standard,2-Year,19.99,58,Bank Transfer,1,3.8,5,3,1,10,In-Store,55-64,F,No,No,0.38,1,2022-03-28 00:00:00.000000,Price too high,0,19.99,37m+,0.17807116,0
UK00900,2021-07-16 00:00:00.000000,Scotland,Basic,1-Year,9.99,46,Bank Transfer,2,2.5,1,0,0,8,In-Store,18-24,M,Yes,No,0.14,0,,,0,4.995,37m+,0.11578402,0
UK00901,2023-03-06 00:00:00.000000,London,Standard,2-Year,19.99,24,PayPal,1,5.1,0,0,1,6,Phone,45-54,F,No,Yes,0.08,0,,,0,19.99,13-24m,0.20702338,0
UK00902,2020-06-08 00:00:00.000000,Yorkshire,Premium,1-Year,39.99,62,PayPal,1,0.1,2,0,0,1,In-Store,35-44,M,Yes,Yes,0.4,0,,,0,39.99,37m+,0.15490764,0
UK00903,2020-05-15 00:00:00.000000,East of England,Premium,1-Year,39.99,71,Direct Debit,4,57.0,1,1,0,6,Online,45-54,F,No,No,0.06,0,,,0,9.9975,37m+,0.04759602,0
UK00904,2020-05-17 00:00:00.000000,Yorkshire,Standard,2-Year,19.99,34,Credit Card,3,1.6,1,0,0,7,Online,35-44,M,No,Yes,0.1,0,,,0,6.663333333333333,25-36m,0.034348235,0
UK00905,2022-10-03 00:00:00.000000,Yorkshire,Standard,Month-to-Month,19.99,17,Credit Card,2,12.2,0,0,0,10,Online,35-44,Prefer not to say,No,Yes,0.17,0,,,0,9.995,13-24m,0.057453007,0
UK00906,2021-04-25 00:00:00.000000,London,Standard,Month-to-Month,19.99,39,Direct Debit,1,13.7,2,1,1,10,Partner,45-54,M,Yes,No,0.31,1,2024-03-20 00:00:00.000000,Competitor offer,0,19.99,37m+,0.18679352,0
UK00907,2021-03-29 00:00:00.000000,London,Standard,2-Year,19.99,24,Credit Card,3,13.7,1,0,0,1,Partner,45-54,F,No,Yes,0.22,0,,,0,6.663333333333333,13-24m,0.07999921,0
UK00908,2023-01-10 00:00:00.000000,East Midlands,Standard,1-Year,19.99,25,PayPal,5,2.8,1,1,0,5,Partner,18-24,F,No,Yes,0.3,0,,,0,3.9979999999999998,25-36m,0.061514188,0
UK00909,2020-12-11 00:00:00.000000,West Midlands,Enterprise,1-Year,79.99,52,PayPal,1,136.3,0,0,0,7,Phone,55-64,F,No,No,0.02,0,,,0,79.99,37m+,0.061364647,0
UK00910,2023-06-29 00:00:00.000000,East of England,Standard,1-Year,19.99,32,Credit Card,5,9.7,1,0,0,8,Referral,18-24,M,No,No,0.02,0,,,0,3.9979999999999998,25-36m,0.024353435,0
UK00911,2024-03-16 00:00:00.000000,London,Basic,1-Year,9.99,18,Credit Card,1,3.1,3,1,3,8,Online,35-44,M,Yes,Yes,0.56,0,,,0,9.99,13-24m,0.37460172,0
UK00912,2021-12-08 00:00:00.000000,East of England,Standard,Month-to-Month,19.99,51,Credit Card,4,25.8,5,0,0,6,Online,18-24,F,Yes,Yes,0.35,0,,,0,4.9975,37m+,0.098907016,0
UK00913,2024-09-18 00:00:00.000000,South East,Premium,Month-to-Month,39.99,18,Bank Transfer,3,13.1,0,0,0,10,Referral,45-54,M,No,Yes,0.05,0,,,0,13.33,13-24m,0.06573754,0
UK00914,2021-11-29 00:00:00.000000,London,Standard,Month-to-Month,19.99,40,Direct Debit,4,20.5,2,0,2,9,Partner,45-54,Prefer not to say,Yes,Yes,0.23,0,,,0,4.9975,37m+,0.1452076,0
UK00915,2022-07-15 00:00:00.000000,East of England,Basic,2-Year,9.99,34,Direct Debit,2,2.8,3,0,0,9,Phone,35-44,F,Yes,No,0.18,1,2023-12-16 00:00:00.000000,Price too high,0,4.995,25-36m,0.5480954,1
UK00916,2020-05-28 00:00:00.000000,London,Basic,Month-to-Month,9.99,58,Credit Card,4,2.5,1,0,0,9,Online,25-34,F,Yes,Yes,0.23,0,,,0,2.4975,37m+,0.14869481,0
UK00917,2023-03-17 00:00:00.000000,Yorkshire,Enterprise,1-Year,79.99,33,Bank Transfer,4,92.0,5,0,2,7,In-Store,35-44,F,Yes,Yes,0.28,1,2025-03-08 00:00:00.000000,Payment issues,0,19.9975,25-36m,0.762725,1
UK00918,2022-02-25 00:00:00.000000,Scotland,Standard,2-Year,19.99,2,Direct Debit,2,11.3,5,0,0,5,In-Store,25-34,M,Yes,Yes,0.47,1,2026-02-08 00:00:00.000000,Price too high,0,9.995,0-6m,0.74257207,1
UK00919,2021-04-04 00:00:00.000000,North West,Premium,Month-to-Month,39.99,30,Credit Card,4,20.5,3,0,0,8,Online,35-44,M,Yes,Yes,0.17,0,,,0,9.9975,25-36m,0.048729703,0
UK00920,2022-12-06 00:00:00.000000,North West,Premium,Month-to-Month,39.99,35,Credit Card,4,78.6,0,1,0,8,Online,25-34,F,Yes,Yes,0.13,0,,,0,9.9975,25-36m,0.1135988,0
UK00921,2021-05-25 00:00:00.000000,West Midlands,Basic,Month-to-Month,9.99,58,Credit Card,4,4.4,2,0,1,7,Online,45-54,F,Yes,No,0.45,1,2022-07-15 00:00:00.000000,Payment issues,0,2.4975,37m+,0.24622798,0
UK00922,2020-09-08 00:00:00.000000,North West,Standard,2-Year,19.99,22,Direct Debit,3,15.3,2,1,0,10,Online,25-34,M,No,Yes,0.02,0,,,0,6.663333333333333,13-24m,0.028064337,0
UK00923,2020-07-06 00:00:00.000000,East of England,Standard,Month-to-Month,19.99,30,PayPal,2,12.7,0,2,0,7,Referral,55-64,F,Yes,No,0.49,1,2025-03-06 00:00:00.000000,Poor service quality,0,9.995,25-36m,0.6270223,1
UK00924,2021-07-05 00:00:00.000000,South West,Enterprise,2-Year,79.99,45,Credit Card,3,170.8,4,2,0,5,In-Store,55-64,F,Yes,No,0.12,0,,,0,26.66333333333333,37m+,0.074774645,0
UK00925,2020-05-15 00:00:00.000000,West Midlands,Basic,Month-to-Month,9.99,71,Credit Card,3,1.3,0,0,0,8,In-Store,35-44,F,No,Yes,0.19,0,,,0,3.33,37m+,0.11375272,0
UK00926,2022-08-31 00:00:00.000000,East Midlands,Premium,2-Year,39.99,40,Direct Debit,5,52.2,2,1,0,6,Online,35-44,M,Yes,No,0.02,0,,,0,7.998,37m+,0.02836912,0
UK00927,2020-12-10 00:00:00.000000,London,Basic,2-Year,9.99,27,Bank Transfer,5,3.2,1,0,0,8,Phone,35-44,M,Yes,Yes,0.04,0,,,0,1.998,25-36m,0.032343585,0
UK00928,2020-05-24 00:00:00.000000,Yorkshire,Standard,1-Year,19.99,7,Credit Card,2,8.7,0,0,1,7,Online,18-24,M,No,No,0.32,0,,,0,9.995,7-12m,0.22813997,0
UK00929,2020-07-08 00:00:00.000000,North East,Basic,2-Year,9.99,66,Credit Card,5,4.4,4,1,0,8,Online,18-24,M,Yes,No,0.16,0,,,0,1.998,37m+,0.13539724,0
UK00930,2023-05-26 00:00:00.000000,East Midlands,Standard,1-Year,19.99,11,Direct Debit,4,17.2,0,1,1,9,Online,25-34,F,No,Yes,0.22,1,2025-08-07 00:00:00.000000,No longer needed,0,4.9975,7-12m,0.73268193,1
UK00931,2020-05-14 00:00:00.000000,North West,Enterprise,2-Year,79.99,52,Bank Transfer,3,98.2,4,2,0,0,Online,35-44,F,No,No,0.34,1,2022-05-15 00:00:00.000000,Price too high,1,26.66333333333333,37m+,0.7784662,1
UK00932,2021-03-21 00:00:00.000000,North East,Standard,2-Year,19.99,39,Credit Card,2,12.9,5,0,0,8,Phone,65+,F,No,Yes,0.02,0,,,0,9.995,37m+,0.08853552,0
UK00933,2022-06-28 00:00:00.000000,East of England,Basic,Month-to-Month,9.99,25,Direct Debit,3,1.6,1,0,1,7,Referral,35-44,F,Yes,No,0.49,0,,,0,3.33,25-36m,0.3641284,0
UK00934,2023-07-04 00:00:00.000000,East Midlands,Premium,Month-to-Month,39.99,10,Direct Debit,5,35.9,1,0,1,6,Online,45-54,M,Yes,Yes,0.39,1,2025-11-27 00:00:00.000000,Competitor offer,0,7.998,7-12m,0.42730677,0
UK00935,2020-04-24 00:00:00.000000,Yorkshire,Enterprise,2-Year,79.99,72,Bank Transfer,1,131.7,1,0,1,4,Partner,55-64,M,No,Yes,0.02,0,,,0,79.99,37m+,0.047656603,0
UK00936,2023-12-05 00:00:00.000000,West Midlands,Standard,1-Year,19.99,18,Direct Debit,2,0.1,3,0,0,6,Online,45-54,F,Yes,No,0.36,1,2025-03-15 00:00:00.000000,Price too high,0,9.995,13-24m,0.6535547,1
UK00937,2024-02-17 00:00:00.000000,South East,Enterprise,Month-to-Month,79.99,10,Credit Card,3,180.1,2,0,2,9,In-Store,55-64,M,Yes,Yes,0.31,0,,,0,26.66333333333333,7-12m,0.10846192,0
UK00938,2021-06-06 00:00:00.000000,South West,Basic,1-Year,9.99,47,Credit Card,5,4.2,0,1,0,0,Phone,35-44,M,Yes,No,0.46,1,2023-02-16 00:00:00.000000,Poor service quality,1,1.998,37m+,0.7398166,1
UK00939,2020-10-07 00:00:00.000000,Wales,Premium,Month-to-Month,39.99,65,Bank Transfer,3,69.2,3,2,0,7,Referral,25-34,F,No,Yes,0.41,1,2023-03-29 00:00:00.000000,Price too high,0,13.33,37m+,0.42204478,0
UK00940,2020-06-23 00:00:00.000000,Yorkshire,Enterprise,Month-to-Month,79.99,48,Credit Card,3,144.8,4,0,1,2,Phone,65+,F,No,Yes,0.47,0,,,0,26.66333333333333,37m+,0.1083957,0
UK00941,2020-08-04 00:00:00.000000,South East,Premium,Month-to-Month,39.99,55,Credit Card,3,72.6,0,1,1,9,In-Store,55-64,F,Yes,Yes,0.11,0,,,0,13.33,37m+,0.16238523,0
UK00942,2024-11-09 00:00:00.000000,West Midlands,Basic,2-Year,9.99,12,Direct Debit,3,3.6,1,0,0,8,Referral,35-44,M,Yes,No,0.04,0,,,0,3.33,7-12m,0.109524526,0
UK00943,2020-09-30 00:00:00.000000,South East,Standard,2-Year,19.99,61,PayPal,1,16.3,4,1,0,6,Online,55-64,F,Yes,Yes,0.18,0,,,0,19.99,37m+,0.13857584,0
UK00944,2020-04-24 00:00:00.000000,South East,Basic,1-Year,9.99,72,Direct Debit,2,4.3,0,2,0,6,In-Store,55-64,M,Yes,No,0.42,0,,,0,4.995,37m+,0.3556069,0
UK00945,2020-06-22 00:00:00.000000,South East,Standard,Month-to-Month,19.99,70,Direct Debit,4,24.6,0,0,3,8,Online,25-34,M,Yes,No,0.21,0,,,0,4.9975,37m+,0.14050409,0
UK00946,2022-11-29 00:00:00.000000,East Midlands,Premium,Month-to-Month,39.99,39,Credit Card,1,43.9,1,0,1,3,Online,35-44,F,No,Yes,0.47,1,2025-04-01 00:00:00.000000,Price too high,0,39.99,37m+,0.58729655,1
UK00947,2020-08-14 00:00:00.000000,West Midlands,Standard,1-Year,19.99,2,Direct Debit,3,8.4,4,0,0,7,Phone,55-64,M,Yes,Yes,0.49,1,2026-02-24 00:00:00.000000,Unknown,0,6.663333333333333,0-6m,0.9117405,1
UK00948,2022-03-13 00:00:00.000000,Wales,Basic,Month-to-Month,9.99,3,Direct Debit,4,2.1,2,0,0,9,In-Store,45-54,F,No,No,0.6,0,,,0,2.4975,0-6m,0.22526965,0
UK00949,2020-12-23 00:00:00.000000,London,Basic,2-Year,9.99,1,Credit Card,2,0.2,1,0,1,8,Referral,45-54,F,Yes,Yes,0.41,1,2026-03-04 00:00:00.000000,Price too high,0,4.995,0-6m,0.8906962,1
UK00950,2020-05-26 00:00:00.000000,London,Premium,2-Year,39.99,45,Direct Debit,5,26.6,0,0,0,8,Online,55-64,M,No,Yes,0.02,0,,,0,7.998,37m+,0.010374744,0
UK00951,2021-05-31 00:00:00.000000,Yorkshire,Standard,1-Year,19.99,46,Credit Card,3,12.9,2,2,0,8,Phone,25-34,M,Yes,Yes,0.16,0,,,0,6.663333333333333,37m+,0.10291264,0
UK00952,2022-06-11 00:00:00.000000,London,Standard,Month-to-Month,19.99,45,Credit Card,2,10.3,1,0,0,1,Online,25-34,F,Yes,Yes,0.47,0,,,0,9.995,37m+,0.37448215,0
UK00953,2020-07-01 00:00:00.000000,East Midlands,Standard,2-Year,19.99,23,Credit Card,2,17.7,4,1,0,6,Partner,35-44,F,Yes,No,0.26,0,,,0,9.995,13-24m,0.19723296,0
UK00954,2020-05-01 00:00:00.000000,North East,Enterprise,Month-to-Month,79.99,71,Bank Transfer,4,136.8,1,0,0,7,In-Store,45-54,M,Yes,Yes,0.07,0,,,0,19.9975,37m+,0.030445786,0
UK00955,2020-12-03 00:00:00.000000,East Midlands,Basic,2-Year,9.99,48,Credit Card,4,3.7,1,0,1,0,Online,18-24,F,No,No,0.36,1,2024-06-23 00:00:00.000000,Price too high,0,2.4975,37m+,0.45289645,0
UK00956,2022-01-14 00:00:00.000000,Yorkshire,Basic,1-Year,9.99,24,Credit Card,5,4.1,2,0,1,8,Online,18-24,F,Yes,No,0.26,0,,,0,1.998,13-24m,0.20879452,0
UK00957,2020-05-08 00:00:00.000000,South East,Basic,1-Year,9.99,70,PayPal,3,4.3,0,0,2,6,Phone,18-24,F,No,No,0.28,0,,,0,3.33,37m+,0.1826808,0
UK00958,2020-05-21 00:00:00.000000,Yorkshire,Premium,1-Year,39.99,70,Credit Card,2,56.8,0,0,0,9,Online,25-34,F,No,Yes,0.02,0,,,0,19.995,37m+,0.032056876,0
UK00959,2021-07-23 00:00:00.000000,London,Premium,Month-to-Month,39.99,48,Credit Card,3,44.1,1,0,0,4,Referral,55-64,M,Yes,Yes,0.13,0,,,0,13.33,37m+,0.13353266,0
UK00960,2024-05-13 00:00:00.000000,London,Premium,Month-to-Month,39.99,22,Credit Card,5,44.4,3,0,2,10,Online,18-24,M,Yes,No,0.29,1,2025-06-17 00:00:00.000000,Poor service quality,0,7.998,13-24m,0.41092885,0
UK00961,2022-06-01 00:00:00.000000,West Midlands,Standard,1-Year,19.99,41,Bank Transfer,4,2.6,0,1,0,7,Online,25-34,F,Yes,Yes,0.18,0,,,0,4.9975,37m+,0.051470365,0
UK00962,2020-07-12 00:00:00.000000,Scotland,Standard,2-Year,19.99,66,PayPal,2,11.0,3,0,2,7,Phone,65+,M,No,Yes,0.18,1,2021-10-19 00:00:00.000000,Competitor offer,0,9.995,37m+,0.6203696,1
UK00963,2021-01-18 00:00:00.000000,Yorkshire,Standard,Month-to-Month,19.99,30,Bank Transfer,1,11.3,0,0,0,10,Referral,45-54,M,No,Yes,0.17,0,,,0,19.99,25-36m,0.051339053,0
UK00964,2021-10-13 00:00:00.000000,West Midlands,Premium,Month-to-Month,39.99,2,Credit Card,1,60.3,0,1,0,8,In-Store,35-44,F,Yes,Yes,0.44,1,2026-02-04 00:00:00.000000,Price too high,0,39.99,0-6m,0.8443284,1
UK00965,2024-10-04 00:00:00.000000,London,Premium,Month-to-Month,39.99,12,Direct Debit,4,54.4,0,0,0,9,Partner,35-44,M,No,Yes,0.05,0,,,0,9.9975,7-12m,0.12191684,0
UK00966,2021-02-21 00:00:00.000000,East of England,Basic,1-Year,9.99,3,Direct Debit,1,1.8,1,2,0,10,Online,45-54,F,Yes,Yes,0.67,1,2025-12-27 00:00:00.000000,Poor service quality,0,9.99,0-6m,0.80207783,1
UK00967,2020-05-22 00:00:00.000000,East of England,Premium,Month-to-Month,39.99,36,Direct Debit,2,66.8,0,0,1,6,Online,35-44,M,No,No,0.29,0,,,0,19.995,25-36m,0.13707179,0
UK00968,2021-04-29 00:00:00.000000,North East,Premium,Month-to-Month,39.99,50,Credit Card,2,36.2,0,0,0,6,Phone,55-64,F,No,Yes,0.15,0,,,0,19.995,37m+,0.16351913,0
UK00969,2020-11-04 00:00:00.000000,Wales,Standard,1-Year,19.99,40,Credit Card,2,9.1,1,0,0,4,Online,25-34,F,Yes,Yes,0.1,0,,,0,9.995,37m+,0.073182136,0
UK00970,2020-09-25 00:00:00.000000,London,Basic,1-Year,9.99,53,Credit Card,3,2.4,4,0,0,10,In-Store,35-44,F,Yes,No,0.2,0,,,0,3.33,37m+,0.14304508,0
UK00971,2023-07-07 00:00:00.000000,West Midlands,Standard,1-Year,19.99,13,Direct Debit,2,9.9,2,1,2,10,Online,25-34,M,Yes,Yes,0.3,0,,,0,9.995,13-24m,0.34482673,0
UK00972,2020-08-27 00:00:00.000000,South East,Enterprise,2-Year,79.99,59,Credit Card,3,34.7,2,0,0,4,Online,55-64,F,Yes,Yes,0.02,0,,,0,26.66333333333333,37m+,0.027067248,0
UK00973,2020-05-28 00:00:00.000000,South West,Premium,1-Year,39.99,68,Direct Debit,3,70.0,1,0,1,0,Referral,35-44,F,No,No,0.26,0,,,0,13.33,37m+,0.096071154,0
UK00974,2021-09-20 00:00:00.000000,South East,Standard,1-Year,19.99,48,Credit Card,3,8.1,1,2,0,10,Referral,35-44,F,Yes,Yes,0.12,0,,,0,6.663333333333333,37m+,0.093501896,0
UK00975,2021-11-29 00:00:00.000000,London,Basic,1-Year,9.99,2,Credit Card,5,1.6,4,0,0,10,Partner,45-54,M,No,Yes,0.53,1,2026-02-07 00:00:00.000000,Price too high,0,1.998,0-6m,0.6880317,1
UK00976,2021-11-30 00:00:00.000000,South East,Premium,Month-to-Month,39.99,31,Credit Card,1,76.9,0,0,2,8,Phone,25-34,F,Yes,Yes,0.23,0,,,0,39.99,25-36m,0.2068728,0
UK00977,2022-11-17 00:00:00.000000,North West,Basic,Month-to-Month,9.99,15,Credit Card,3,1.1,0,1,0,6,Partner,45-54,M,Yes,No,0.47,0,,,0,3.33,13-24m,0.46022138,0
UK00978,2022-02-04 00:00:00.000000,North East,Premium,2-Year,39.99,19,Credit Card,5,62.2,1,2,0,2,Online,65+,M,Yes,No,0.36,0,,,1,7.998,13-24m,0.10564129,0
UK00979,2020-06-14 00:00:00.000000,North West,Standard,2-Year,19.99,35,Direct Debit,4,16.5,0,0,0,8,In-Store,35-44,F,Yes,Yes,0.02,0,,,0,4.9975,25-36m,0.008428207,0
UK00980,2020-05-25 00:00:00.000000,London,Standard,Month-to-Month,19.99,56,Direct Debit,2,19.4,0,0,0,6,Online,45-54,F,Yes,No,0.21,0,,,0,9.995,37m+,0.3632123,0
UK00981,2020-06-30 00:00:00.000000,Scotland,Basic,Month-to-Month,9.99,48,Credit Card,1,2.0,0,2,0,7,Online,45-54,Prefer not to say,Yes,No,0.57,1,2023-12-21 00:00:00.000000,Price too high,0,9.99,37m+,0.7285803,1
UK00982,2020-12-29 00:00:00.000000,East of England,Standard,2-Year,19.99,28,Credit Card,1,3.2,1,0,0,7,Phone,35-44,M,No,Yes,0.16,0,,,0,19.99,25-36m,0.047907773,0
UK00983,2020-08-22 00:00:00.000000,East Midlands,Basic,2-Year,9.99,63,Credit Card,3,2.4,5,0,2,6,Online,45-54,F,Yes,Yes,0.36,0,,,0,3.33,37m+,0.22007261,0
UK00984,2022-09-15 00:00:00.000000,London,Standard,Month-to-Month,19.99,37,Credit Card,2,8.5,3,0,0,7,Online,18-24,M,Yes,No,0.33,1,2024-03-27 00:00:00.000000,Poor service quality,0,9.995,37m+,0.7189425,1
UK00985,2020-10-06 00:00:00.000000,Scotland,Standard,2-Year,19.99,65,PayPal,2,13.5,1,0,0,9,Referral,35-44,F,Yes,Yes,0.02,0,,,0,9.995,37m+,0.031713486,0
UK00986,2020-10-07 00:00:00.000000,East of England,Standard,2-Year,19.99,56,Direct Debit,5,14.3,3,1,0,9,Online,25-34,Prefer not to say,Yes,Yes,0.02,0,,,0,3.9979999999999998,37m+,0.04183722,0
UK00987,2022-01-15 00:00:00.000000,West Midlands,Basic,1-Year,9.99,3,Direct Debit,3,1.8,0,0,0,9,Phone,45-54,F,Yes,No,0.37,0,,,0,3.33,0-6m,0.2282416,0
UK00988,2021-08-27 00:00:00.000000,South West,Standard,Month-to-Month,19.99,44,PayPal,4,3.4,0,2,1,8,Online,55-64,M,Yes,No,0.39,0,,,0,4.9975,37m+,0.34467128,0
UK00989,2020-05-21 00:00:00.000000,South East,Premium,Month-to-Month,39.99,31,PayPal,2,33.6,3,2,1,8,Online,55-64,M,Yes,No,0.49,0,,,0,19.995,25-36m,0.5003676,1
UK00990,2020-10-04 00:00:00.000000,South West,Basic,1-Year,9.99,61,Credit Card,3,1.9,2,1,0,6,Online,25-34,F,Yes,No,0.32,1,2025-04-03 00:00:00.000000,Poor service quality,0,3.33,37m+,0.34373045,0
UK00991,2021-03-18 00:00:00.000000,East of England,Basic,Month-to-Month,9.99,44,Direct Debit,5,2.1,4,0,1,5,In-Store,55-64,M,Yes,Yes,0.53,1,2023-07-23 00:00:00.000000,Poor service quality,0,1.998,37m+,0.37739053,0
UK00992,2020-06-25 00:00:00.000000,London,Basic,Month-to-Month,9.99,64,PayPal,1,2.4,0,0,0,8,In-Store,65+,M,No,No,0.25,1,2023-11-26 00:00:00.000000,Competitor offer,0,9.99,37m+,0.49107984,0
